Order_ID,Order_Date,Delivery_Date,Product_ID,Category,Supplier,Price,Quantity,Region,City,Marketing_Channel,Return_Status,Return_Date,Return_Reason
ORD101167,2024-06-26,2024-07-01,P1178,Beauty,Supplier B,1046.17,4,North,Kolkata,Email,No,,
ORD101168,2024-06-24,2024-07-02,P1199,Fashion,Supplier B,1121.43,2,North,Mumbai,Ads,Yes,2024-07-15,Late Delivery
ORD101169,2024-08-04,2024-08-11,P1041,Home,Supplier C,1473.13,4,West,Kolkata,Social Media,No,,
ORD101170,2024-02-25,2024-03-01,P1191,Beauty,Supplier C,322.66,1,East,Mumbai,Ads,No,,
ORD101171,2024-07-05,2024-07-09,P1014,Home,Supplier D,1239.44,3,West,Bangalore,Email,No,,
ORD101172,2024-08-19,2024-08-25,P1110,Sports,Supplier D,785.24,2,North,Mumbai,Social Media,No,,
ORD101173,2024-09-11,2024-09-14,P1156,Electronics,Supplier B,566.46,2,East,Kolkata,Organic,No,,
ORD101174,2024-04-13,2024-04-19,P1032,Beauty,Supplier A,192.34,4,East,Chennai,Organic,No,,
ORD101175,2024-03-17,2024-03-26,P1154,Fashion,Supplier A,1105.9,4,South,Delhi,Ads,Yes,2024-04-08,Size Issue
ORD101176,2024-08-17,2024-08-23,P1163,Sports,Supplier D,361.43,2,West,Delhi,Ads,Yes,2024-08-28,No Longer Needed
ORD101177,2024-09-14,2024-09-18,P1156,Beauty,Supplier C,563.42,4,West,Chennai,Social Media,No,,
ORD101178,2024-09-20,2024-09-28,P1037,Fashion,Supplier B,103.19,2,South,Hyderabad,Email,Yes,2024-10-08,Damaged
ORD101179,2024-11-26,2024-12-01,P1184,Beauty,Supplier B,1204.04,2,West,Delhi,Ads,No,,
ORD101180,2024-06-30,2024-07-06,P1096,Sports,Supplier A,1152.22,2,North,Bangalore,Social Media,No,,
ORD101181,2024-09-12,2024-09-17,P1154,Beauty,Supplier D,1103.09,1,North,Hyderabad,Email,Yes,2024-09-22,Damaged
ORD101182,2024-02-07,2024-02-09,P1182,Home,Supplier A,456.17,4,West,Bangalore,Ads,No,,
ORD101183,2024-06-24,2024-07-01,P1032,Sports,Supplier A,268.49,3,South,Kolkata,Ads,No,,
ORD101184,2024-01-27,2024-02-04,P1195,Beauty,Supplier D,959.95,3,East,Kolkata,Social Media,No,,
ORD101185,2024-10-02,2024-10-07,P1085,Electronics,Supplier C,749.29,4,West,Hyderabad,Ads,No,,
ORD101186,2024-05-19,2024-05-22,P1065,Beauty,Supplier B,275.6,2,East,Hyderabad,Organic,No,,
ORD101187,2024-10-25,2024-11-01,P1009,Home,Supplier C,1032.01,3,South,Hyderabad,Email,No,,
ORD101188,2024-10-13,2024-10-22,P1004,Fashion,Supplier D,1486.78,3,East,Hyderabad,Email,No,,
ORD101189,2024-03-31,2024-04-09,P1122,Fashion,Supplier D,1123.36,4,South,Mumbai,Organic,No,,
ORD101190,2024-03-01,2024-03-04,P1073,Fashion,Supplier B,1112.58,3,South,Hyderabad,Social Media,No,,
ORD101191,2024-12-30,2025-01-05,P1096,Electronics,Supplier C,1425.97,2,North,Hyderabad,Organic,Yes,2025-01-10,Not as Described
ORD101192,2024-12-12,2024-12-19,P1117,Home,Supplier B,312.38,4,North,Kolkata,Organic,Yes,2024-12-29,Late Delivery
ORD101193,2024-06-11,2024-06-16,P1037,Sports,Supplier A,852.67,2,South,Bangalore,Email,Yes,2024-06-22,Late Delivery
ORD101194,2024-12-16,2024-12-23,P1140,Fashion,Supplier A,1469.67,3,West,Kolkata,Social Media,No,,
ORD101195,2024-05-22,2024-05-28,P1158,Home,Supplier A,256.29,3,North,Delhi,Ads,Yes,2024-06-05,Not as Described
ORD101196,2024-09-09,2024-09-13,P1046,Beauty,Supplier C,1053.38,2,South,Mumbai,Organic,No,,
ORD101197,2024-09-25,2024-10-03,P1108,Electronics,Supplier A,882.86,1,East,Mumbai,Organic,No,,
ORD101198,2024-10-17,2024-10-20,P1179,Home,Supplier B,883.85,3,East,Bangalore,Social Media,No,,
ORD101199,2024-07-05,2024-07-11,P1183,Home,Supplier C,1049.53,1,West,Hyderabad,Organic,No,,
